# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2024xny
# CHANNEL = B+R
# EXPNUM = 24_296_018_002
# MJD-OBS = 60605.609277
# DATE-OBS = 2024-10-22T14:37:23
# EXPTIME = 1800.0s
# AIRMASS = 1.25
# FLUXCAL_RMS_B = 0.105 mag
# FLUXCAL_RMS_R = 0.074 mag
# RA = 08:58:36.99
# DEC = 24:18:37.00
# wl fl err
# [A] [erg/s/cm2/A]
3802.480000 8.387186e-16 2.033195e-17
3805.480000 8.609938e-16 2.260698e-17
3808.480000 8.479399e-16 2.164628e-17
3811.480000 8.564526e-16 1.955558e-17
3814.480000 8.481613e-16 2.039898e-17
3817.480000 8.486776e-16 2.168940e-17
3820.480000 8.450271e-16 2.029932e-17
3823.480000 8.422997e-16 1.856069e-17
3826.480000 8.191934e-16 1.971544e-17
3829.480000 8.256061e-16 2.080075e-17
3832.480000 8.194286e-16 1.971878e-17
3835.480000 8.027011e-16 1.851190e-17
3838.480000 8.374848e-16 2.013848e-17
3841.480000 7.912615e-16 2.038499e-17
3844.480000 7.881308e-16 1.864568e-17
3847.480000 8.072502e-16 1.839755e-17
3850.480000 8.158039e-16 2.075962e-17
3853.480000 7.789736e-16 2.065885e-17
3856.480000 7.609985e-16 1.799803e-17
3859.480000 7.609424e-16 1.789319e-17
3862.480000 7.539013e-16 2.026550e-17
3865.480000 7.558279e-16 2.021676e-17
3868.480000 7.407524e-16 1.772362e-17
3871.480000 7.587887e-16 1.821267e-17
3874.480000 7.724659e-16 2.024943e-17
3877.480000 7.615981e-16 1.964191e-17
3880.480000 7.658049e-16 1.770923e-17
3883.480000 7.695448e-16 1.867700e-17
3886.480000 7.735261e-16 2.028645e-17
3889.480000 7.676059e-16 1.929604e-17
3892.480000 7.252078e-16 1.753765e-17
3895.480000 7.198447e-16 1.902401e-17
3898.480000 7.329224e-16 2.012414e-17
3901.480000 7.190996e-16 1.851280e-17
3904.480000 7.273037e-16 1.740911e-17
3907.480000 7.301705e-16 1.921265e-17
3910.480000 7.410240e-16 2.000151e-17
3913.480000 7.390030e-16 1.821613e-17
3916.480000 7.324391e-16 1.745108e-17
3919.480000 7.404920e-16 1.939025e-17
3922.480000 7.443516e-16 1.939714e-17
3925.480000 7.392406e-16 1.709391e-17
3928.480000 7.386945e-16 1.675942e-17
3931.480000 7.119285e-16 1.860521e-17
3934.480000 6.748123e-16 1.802548e-17
3937.480000 6.751376e-16 1.568632e-17
3940.480000 6.820498e-16 1.645931e-17
3943.480000 6.877894e-16 1.863959e-17
3946.480000 6.867239e-16 1.832627e-17
3949.480000 6.817737e-16 1.662289e-17
3952.480000 6.683529e-16 1.741079e-17
3955.480000 6.557617e-16 1.877426e-17
3958.480000 6.501953e-16 1.774746e-17
3961.480000 6.535165e-16 1.602278e-17
3964.480000 6.635042e-16 1.689315e-17
3967.480000 6.750528e-16 1.768346e-17
3970.480000 6.372326e-16 1.612307e-17
3973.480000 6.000825e-16 1.509651e-17
3976.480000 6.065349e-16 1.713806e-17
3979.480000 6.450209e-16 1.841456e-17
3982.480000 6.423657e-16 1.697684e-17
3985.480000 6.334264e-16 1.634090e-17
3988.480000 6.137139e-16 1.834087e-17
3991.480000 6.152690e-16 1.877240e-17
3994.480000 6.103679e-16 1.691259e-17
3997.480000 6.060383e-16 1.702437e-17
4000.480000 6.166935e-16 1.977766e-17
4003.480000 6.047971e-16 1.986858e-17
4006.480000 5.960049e-16 1.731260e-17
4009.480000 5.925346e-16 1.750866e-17
4012.480000 5.804487e-16 1.936092e-17
4015.480000 5.864850e-16 1.874934e-17
4018.480000 5.786334e-16 1.639399e-17
4021.480000 5.661532e-16 1.672272e-17
4024.480000 5.770279e-16 1.810434e-17
4027.480000 5.783995e-16 1.709038e-17
4030.480000 5.742801e-16 1.539818e-17
4033.480000 5.624266e-16 1.620786e-17
4036.480000 5.634395e-16 1.723252e-17
4039.480000 5.729185e-16 1.622171e-17
4042.480000 5.664975e-16 1.509288e-17
4045.480000 5.494030e-16 1.623191e-17
4048.480000 5.665160e-16 1.693657e-17
4051.480000 5.722377e-16 1.587739e-17
4054.480000 5.767691e-16 1.527875e-17
4057.480000 5.866061e-16 1.675165e-17
4060.480000 5.925069e-16 1.711130e-17
4063.480000 5.930972e-16 1.534679e-17
4066.480000 5.706141e-16 1.495444e-17
4069.480000 5.792861e-16 1.710470e-17
4072.480000 5.638140e-16 1.707428e-17
4075.480000 5.701529e-16 1.497607e-17
4078.480000 5.697061e-16 1.515198e-17
4081.480000 5.892659e-16 1.720406e-17
4084.480000 5.786104e-16 1.690381e-17
4087.480000 5.460512e-16 1.490633e-17
4090.480000 5.626457e-16 1.570350e-17
4093.480000 5.702650e-16 1.730550e-17
4096.480000 5.854938e-16 1.663975e-17
4099.480000 5.780077e-16 1.495983e-17
4102.480000 5.586928e-16 1.576032e-17
4105.480000 5.733856e-16 1.712215e-17
4108.480000 5.831709e-16 1.639441e-17
4111.480000 5.776862e-16 1.541242e-17
4114.480000 5.858640e-16 1.690410e-17
4117.480000 6.214413e-16 1.795009e-17
4120.480000 6.156054e-16 1.636106e-17
4123.480000 6.121719e-16 1.543632e-17
4126.480000 5.960780e-16 1.686037e-17
4129.480000 6.098522e-16 1.723753e-17
4132.480000 6.068003e-16 1.539542e-17
4135.480000 5.941328e-16 1.491104e-17
4138.480000 6.027141e-16 1.705644e-17
4141.480000 6.298564e-16 1.728281e-17
4144.480000 6.197772e-16 1.500545e-17
4147.480000 6.006005e-16 1.484671e-17
4150.480000 6.107955e-16 1.675410e-17
4153.480000 6.122376e-16 1.650890e-17
4156.480000 6.135511e-16 1.463589e-17
4159.480000 6.231812e-16 1.514175e-17
4162.480000 6.220889e-16 1.666209e-17
4165.480000 6.112213e-16 1.606303e-17
4168.480000 5.851257e-16 1.498579e-17
4171.480000 6.045012e-16 1.554935e-17
4174.480000 5.914791e-16 1.618447e-17
4177.480000 5.901164e-16 1.530144e-17
4180.480000 5.906462e-16 1.412630e-17
4183.480000 5.725432e-16 1.509659e-17
4186.480000 5.814047e-16 1.595062e-17
4189.480000 6.064741e-16 1.492068e-17
4192.480000 5.907810e-16 1.407787e-17
4195.480000 6.034246e-16 1.571182e-17
4198.480000 5.864356e-16 1.590325e-17
4201.480000 5.863432e-16 1.433331e-17
4204.480000 5.845481e-16 1.396445e-17
4207.480000 5.814391e-16 1.589273e-17
4210.480000 6.016740e-16 1.615083e-17
4213.480000 6.038146e-16 1.435119e-17
4216.480000 5.770042e-16 1.406586e-17
4219.480000 5.682014e-16 1.573366e-17
4222.480000 5.809888e-16 1.564299e-17
4225.480000 6.034784e-16 1.388183e-17
4228.480000 5.938034e-16 1.411624e-17
4231.480000 5.864372e-16 1.564294e-17
4234.480000 5.765861e-16 1.522420e-17
4237.480000 5.600729e-16 1.355421e-17
4240.480000 5.496412e-16 1.417315e-17
4243.480000 5.506764e-16 1.535550e-17
4246.480000 5.837973e-16 1.481112e-17
4249.480000 5.546197e-16 1.341473e-17
4252.480000 5.464358e-16 1.444850e-17
4255.480000 5.351484e-16 1.516359e-17
4258.480000 5.577701e-16 1.425697e-17
4261.480000 5.471307e-16 1.334794e-17
4264.480000 5.475435e-16 1.478018e-17
4267.480000 5.521288e-16 1.528732e-17
4270.480000 5.583470e-16 1.381541e-17
4273.480000 5.665384e-16 1.331876e-17
4276.480000 5.423450e-16 1.487535e-17
4279.480000 5.720054e-16 1.547608e-17
4282.480000 5.497794e-16 1.356189e-17
4285.480000 5.482777e-16 1.335949e-17
4288.480000 5.398027e-16 1.500591e-17
4291.480000 5.396954e-16 1.493835e-17
4294.480000 5.414011e-16 1.310276e-17
4297.480000 5.522840e-16 1.334580e-17
4300.480000 5.532589e-16 1.465259e-17
4303.480000 5.369529e-16 1.406562e-17
4306.480000 5.407626e-16 1.266391e-17
4309.480000 5.376888e-16 1.325116e-17
4312.480000 5.464729e-16 1.455865e-17
4315.480000 5.371299e-16 1.406855e-17
4318.480000 5.257051e-16 1.303983e-17
4321.480000 5.248707e-16 1.401560e-17
4324.480000 5.249607e-16 1.469725e-17
4327.480000 5.279552e-16 1.368384e-17
4330.480000 5.351902e-16 1.297557e-17
4333.480000 5.605984e-16 1.455124e-17
4336.480000 5.506399e-16 1.493727e-17
4339.480000 5.590305e-16 1.353676e-17
4342.480000 5.499220e-16 1.289047e-17
4345.480000 5.259589e-16 1.440499e-17
4348.480000 5.159532e-16 1.480347e-17
4351.480000 5.119760e-16 1.315356e-17
4354.480000 5.098727e-16 1.293657e-17
4357.480000 4.977916e-16 1.469052e-17
4360.480000 5.144745e-16 1.481189e-17
4363.480000 5.197878e-16 1.303159e-17
4366.480000 5.243748e-16 1.330631e-17
4369.480000 5.210442e-16 1.478693e-17
4372.480000 4.982800e-16 1.426698e-17
4375.480000 4.971662e-16 1.267121e-17
4378.480000 5.020759e-16 1.323623e-17
4381.480000 5.129546e-16 1.447021e-17
4384.480000 5.181782e-16 1.375122e-17
4387.480000 4.980965e-16 1.237744e-17
4390.480000 5.014301e-16 1.341534e-17
4393.480000 4.953039e-16 1.431203e-17
4396.480000 4.774979e-16 1.331902e-17
4399.480000 4.800762e-16 1.252119e-17
4402.480000 4.693876e-16 1.358260e-17
4405.480000 4.715615e-16 1.418473e-17
