# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026vbs
# CHANNEL = B+R
# EXPNUM = 26_204_027_003
# MJD-OBS = 61244.437541
# DATE-OBS = 2026-07-23T10:30:04
# EXPTIME = 1500.0s
# AIRMASS = 1.74
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 19:21:54.58
# DEC = -34:03:08.56
# wl fl err
# [A] [erg/s/cm2/A]
4846.480000 3.022218e-16 1.304094e-17
4849.480000 3.023385e-16 1.276788e-17
4852.480000 2.850100e-16 1.439587e-17
4855.480000 2.721320e-16 1.443192e-17
4858.480000 2.759559e-16 1.275259e-17
4861.480000 2.669523e-16 1.279548e-17
4864.480000 2.969167e-16 1.450346e-17
4867.480000 2.781589e-16 1.427359e-17
4870.480000 2.883176e-16 1.282268e-17
4873.480000 3.058987e-16 1.336753e-17
4876.480000 2.919902e-16 1.458725e-17
4879.480000 2.837235e-16 1.420846e-17
4882.480000 2.715941e-16 1.284688e-17
4885.480000 2.798540e-16 1.374604e-17
4888.480000 2.570451e-16 1.472755e-17
4891.480000 2.386990e-16 1.385726e-17
4894.480000 2.452331e-16 1.293419e-17
4897.480000 2.496051e-16 1.409885e-17
4900.480000 2.510494e-16 1.493215e-17
4903.480000 2.722148e-16 1.414658e-17
4906.480000 2.342225e-16 1.321864e-17
4909.480000 2.413795e-16 1.476225e-17
4912.480000 2.633778e-16 1.532788e-17
4915.480000 2.400603e-16 1.378284e-17
4918.480000 2.581669e-16 1.360582e-17
4921.480000 2.715172e-16 1.558428e-17
4924.480000 2.393889e-16 1.557846e-17
4927.480000 2.559423e-16 1.398756e-17
4930.480000 2.953182e-16 1.441206e-17
4933.480000 2.622350e-16 1.621625e-17
4936.480000 2.551517e-16 1.611086e-17
4939.480000 2.928103e-16 1.450861e-17
4942.480000 2.816654e-16 1.490503e-17
4945.480000 2.598922e-16 1.666461e-17
4948.480000 2.473130e-16 1.620527e-17
4951.480000 2.501444e-16 1.479530e-17
4954.480000 2.348458e-16 1.569614e-17
4957.480000 2.337297e-16 1.705938e-17
4960.480000 2.257739e-16 1.624497e-17
4963.480000 2.096709e-16 1.513422e-17
4966.480000 2.292008e-16 1.672319e-17
4969.480000 2.336398e-16 1.795955e-17
4972.480000 2.451443e-16 1.688632e-17
4975.480000 2.538866e-16 1.626774e-17
4978.480000 2.523509e-16 1.815553e-17
4981.480000 2.624813e-16 1.921944e-17
4984.480000 2.345301e-16 1.763714e-17
4987.480000 2.343728e-16 1.724842e-17
4990.480000 2.762076e-16 2.008638e-17
4993.480000 2.598114e-16 2.060974e-17
4996.480000 2.785708e-16 1.871326e-17
4999.480000 2.689581e-16 1.889001e-17
5002.480000 2.385619e-16 2.163130e-17
5005.480000 2.336070e-16 2.195347e-17
5008.480000 2.325080e-16 1.967333e-17
5011.480000 2.443698e-16 2.066344e-17
5014.480000 2.656657e-16 2.341443e-17
5017.480000 2.301438e-16 2.314120e-17
5020.480000 2.041589e-16 2.107952e-17
5023.480000 1.918510e-16 2.251226e-17
5026.480000 1.820262e-16 2.493396e-17
5029.480000 1.786984e-16 2.408176e-17
5032.480000 2.090009e-16 2.280192e-17
5035.480000 2.659454e-16 2.558939e-17
5038.480000 2.436132e-16 2.748215e-17
5041.480000 2.057201e-16 2.574515e-17
5044.480000 2.214327e-16 2.474137e-17
5047.480000 2.331310e-16 2.800736e-17
5050.480000 2.068852e-16 2.949114e-17
5053.480000 2.001209e-16 2.735840e-17
5056.480000 2.180529e-16 2.635510e-17
5059.480000 1.793251e-16 2.954461e-17
5062.480000 1.972355e-16 3.046970e-17
5065.480000 2.060508e-16 2.767206e-17
5068.480000 2.059657e-16 2.738796e-17
5071.480000 1.845129e-16 nan
5074.480000 1.798459e-16 nan
5077.480000 1.664733e-16 nan
5080.480000 1.539148e-16 nan
5083.480000 1.350198e-16 nan
5086.480000 1.243066e-16 nan
5089.480000 1.584226e-16 nan
5092.480000 1.993328e-16 nan
5095.480000 2.091125e-16 nan
5098.480000 1.999681e-16 nan
5101.480000 2.152003e-16 nan
5104.480000 2.231077e-16 nan
5107.480000 2.252642e-16 nan
5110.480000 1.947673e-16 nan
5113.480000 1.902620e-16 nan
5116.480000 2.131418e-16 nan
5119.480000 2.088235e-16 nan
5122.480000 1.566994e-16 nan
5125.480000 1.288518e-16 nan
5128.480000 1.570861e-16 nan
5131.480000 1.357372e-16 nan
5134.480000 1.184245e-16 nan
5137.480000 1.156356e-16 nan
5140.480000 1.833420e-16 nan
5143.480000 2.099548e-16 nan
5146.480000 1.963141e-16 nan
5149.480000 1.617306e-16 nan
5152.480000 1.386156e-16 nan
5155.480000 1.621822e-16 nan
5158.480000 1.819362e-16 nan
5161.480000 1.916956e-16 nan
5164.480000 1.968054e-16 nan
5167.480000 1.903540e-16 nan
5170.480000 1.875200e-16 3.285300e-17
5173.480000 2.070391e-16 3.212400e-17
5176.480000 1.714748e-16 3.147569e-17
5179.480000 1.596479e-16 3.059147e-17
5182.480000 1.877809e-16 2.997905e-17
5185.480000 2.776845e-16 2.995512e-17
5188.480000 2.487088e-16 2.975121e-17
5191.480000 2.273654e-16 2.932977e-17
5194.480000 2.469472e-16 2.941228e-17
5197.480000 2.710131e-16 2.906104e-17
5200.480000 2.560857e-16 2.897453e-17
5203.480000 2.026312e-16 2.853480e-17
5206.480000 2.382420e-16 2.856049e-17
5209.480000 2.582242e-16 2.864303e-17
5212.480000 2.420376e-16 2.818309e-17
5215.480000 2.381144e-16 2.721638e-17
5218.480000 1.698027e-16 2.596707e-17
5221.480000 2.005029e-16 2.529923e-17
5224.480000 2.170982e-16 2.464086e-17
5227.480000 2.187226e-16 2.421447e-17
5230.480000 2.015002e-16 2.346276e-17
