# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twd
# CHANNEL = B+R
# EXPNUM = 26_194_049_003
# MJD-OBS = 61234.593987
# DATE-OBS = 2026-07-13T14:15:21
# EXPTIME = 1800.0s
# AIRMASS = 1.07
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 00:48:47.96
# DEC = 22:54:34.18
# wl fl err
# [A] [erg/s/cm2/A]
3802.480000 4.668248e-16 1.449384e-17
3805.480000 4.875158e-16 1.611276e-17
3808.480000 4.816453e-16 1.555077e-17
3811.480000 4.685546e-16 1.404010e-17
3814.480000 4.752342e-16 1.489599e-17
3817.480000 4.928745e-16 1.621567e-17
3820.480000 4.848200e-16 1.527612e-17
3823.480000 4.806595e-16 1.405215e-17
3826.480000 4.994892e-16 1.541931e-17
3829.480000 5.201160e-16 1.638299e-17
3832.480000 5.008746e-16 1.502468e-17
3835.480000 4.882819e-16 1.415904e-17
3838.480000 4.827480e-16 1.554630e-17
3841.480000 5.053661e-16 1.611866e-17
3844.480000 4.940359e-16 1.453225e-17
3847.480000 4.892407e-16 1.408201e-17
3850.480000 4.947949e-16 1.595970e-17
3853.480000 5.091386e-16 1.617732e-17
3856.480000 4.918200e-16 1.411420e-17
3859.480000 4.839960e-16 1.409933e-17
3862.480000 4.866514e-16 1.588972e-17
3865.480000 4.931424e-16 1.573600e-17
3868.480000 4.740423e-16 1.373123e-17
3871.480000 4.701323e-16 1.394989e-17
3874.480000 4.824950e-16 1.545284e-17
3877.480000 4.868408e-16 1.501845e-17
3880.480000 4.720001e-16 1.339773e-17
3883.480000 4.608054e-16 1.391641e-17
3886.480000 4.613156e-16 1.500524e-17
3889.480000 4.660300e-16 1.422342e-17
3892.480000 4.752973e-16 1.314329e-17
3895.480000 4.922519e-16 1.429068e-17
3898.480000 4.883473e-16 1.504501e-17
3901.480000 4.917475e-16 1.393684e-17
3904.480000 4.837044e-16 1.325731e-17
3907.480000 4.603960e-16 1.476124e-17
3910.480000 4.546430e-16 1.489094e-17
3913.480000 4.613992e-16 1.353949e-17
3916.480000 4.573996e-16 1.295449e-17
3919.480000 4.620279e-16 1.454978e-17
3922.480000 4.724363e-16 1.466305e-17
3925.480000 4.846092e-16 1.307195e-17
3928.480000 5.010074e-16 1.310958e-17
3931.480000 5.404983e-16 1.523231e-17
3934.480000 5.565257e-16 1.521867e-17
3937.480000 5.058231e-16 1.297545e-17
3940.480000 4.512780e-16 1.276289e-17
3943.480000 4.265162e-16 1.407002e-17
3946.480000 4.328293e-16 1.385493e-17
3949.480000 4.460624e-16 1.251097e-17
3952.480000 4.395147e-16 1.314564e-17
3955.480000 4.244099e-16 1.421959e-17
3958.480000 4.420185e-16 1.374720e-17
3961.480000 4.739907e-16 1.278689e-17
3964.480000 4.806838e-16 1.376747e-17
3967.480000 4.702642e-16 1.450159e-17
3970.480000 4.526549e-16 1.342711e-17
3973.480000 4.556809e-16 1.259133e-17
3976.480000 4.458759e-16 1.362090e-17
3979.480000 4.243316e-16 1.400891e-17
3982.480000 4.123357e-16 1.276632e-17
3985.480000 4.135181e-16 1.223833e-17
3988.480000 4.186645e-16 1.375649e-17
3991.480000 4.531547e-16 1.419498e-17
3994.480000 4.461333e-16 1.258809e-17
3997.480000 4.345181e-16 1.231411e-17
4000.480000 4.573660e-16 1.417515e-17
4003.480000 4.491467e-16 1.402112e-17
4006.480000 4.371089e-16 1.213415e-17
4009.480000 4.468106e-16 1.256633e-17
4012.480000 4.720934e-16 1.436869e-17
4015.480000 4.875151e-16 1.417502e-17
4018.480000 5.178824e-16 1.279313e-17
4021.480000 5.362609e-16 1.339477e-17
4024.480000 5.372958e-16 1.459448e-17
4027.480000 5.201593e-16 1.386324e-17
4030.480000 5.281893e-16 1.272531e-17
4033.480000 5.223843e-16 1.353622e-17
4036.480000 5.172639e-16 1.445829e-17
4039.480000 4.992217e-16 1.342267e-17
4042.480000 4.621631e-16 1.229060e-17
4045.480000 4.240051e-16 1.311735e-17
4048.480000 3.987150e-16 1.350487e-17
4051.480000 4.282804e-16 1.260819e-17
4054.480000 4.702941e-16 1.237146e-17
4057.480000 4.987034e-16 1.403244e-17
4060.480000 4.882873e-16 1.422647e-17
4063.480000 5.215492e-16 1.300466e-17
4066.480000 5.392563e-16 1.297307e-17
4069.480000 5.396435e-16 1.489813e-17
4072.480000 5.432943e-16 1.504009e-17
4075.480000 5.818812e-16 1.355226e-17
4078.480000 6.005075e-16 1.407197e-17
4081.480000 6.161932e-16 1.603865e-17
4084.480000 6.064937e-16 1.585641e-17
4087.480000 5.832253e-16 1.407214e-17
4090.480000 5.457927e-16 1.429450e-17
4093.480000 5.101037e-16 1.521441e-17
4096.480000 4.827029e-16 1.426336e-17
4099.480000 4.679918e-16 1.262585e-17
4102.480000 4.402683e-16 1.287037e-17
4105.480000 4.652669e-16 1.370947e-17
4108.480000 4.732591e-16 1.283026e-17
4111.480000 4.878778e-16 1.200200e-17
4114.480000 4.877420e-16 1.300162e-17
4117.480000 5.022658e-16 1.367935e-17
4120.480000 5.183273e-16 1.266223e-17
4123.480000 5.069296e-16 1.200113e-17
4126.480000 5.165419e-16 1.337839e-17
4129.480000 5.505290e-16 1.389369e-17
4132.480000 5.407314e-16 1.246798e-17
4135.480000 5.125883e-16 1.197257e-17
4138.480000 5.030424e-16 1.353043e-17
4141.480000 4.881470e-16 1.352507e-17
4144.480000 4.472888e-16 1.154925e-17
4147.480000 4.118973e-16 1.124318e-17
4150.480000 3.741726e-16 1.227543e-17
4153.480000 3.883574e-16 1.217945e-17
4156.480000 4.211005e-16 1.112108e-17
4159.480000 4.470241e-16 1.173221e-17
4162.480000 4.702949e-16 1.318210e-17
4165.480000 5.058617e-16 1.301130e-17
4168.480000 5.464558e-16 1.212639e-17
4171.480000 5.534501e-16 1.294724e-17
4174.480000 5.362328e-16 1.394971e-17
4177.480000 5.077416e-16 1.308442e-17
4180.480000 4.746875e-16 1.201830e-17
4183.480000 4.443474e-16 1.265266e-17
4186.480000 4.583530e-16 1.349395e-17
4189.480000 4.172615e-16 1.226624e-17
4192.480000 4.472357e-16 1.204147e-17
4195.480000 5.258352e-16 1.380353e-17
4198.480000 5.453990e-16 1.432124e-17
4201.480000 5.816425e-16 1.316034e-17
4204.480000 5.877510e-16 1.275804e-17
4207.480000 5.951101e-16 1.448369e-17
4210.480000 5.938179e-16 1.454737e-17
4213.480000 5.980271e-16 1.278459e-17
4216.480000 5.771392e-16 1.250497e-17
4219.480000 5.662836e-16 1.399733e-17
4222.480000 5.798276e-16 1.385635e-17
4225.480000 5.881291e-16 1.224117e-17
4228.480000 5.872504e-16 1.249647e-17
4231.480000 5.759283e-16 1.373202e-17
4234.480000 5.776804e-16 1.331256e-17
4237.480000 5.848849e-16 1.202428e-17
4240.480000 5.969082e-16 1.272594e-17
4243.480000 5.903031e-16 1.369995e-17
4246.480000 5.662949e-16 1.283773e-17
