# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twa
# CHANNEL = B+R
# EXPNUM = 26_194_033_003
# MJD-OBS = 61234.452101
# DATE-OBS = 2026-07-13T10:51:02
# EXPTIME = 1800.0s
# AIRMASS = 1.60
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 19:27:03.49
# DEC = -31:23:24.20
# wl fl err
# [A] [erg/s/cm2/A]
3802.480000 6.587117e-17 1.007623e-17
3805.480000 6.386340e-17 1.098217e-17
3808.480000 5.409457e-17 1.044872e-17
3811.480000 5.907424e-17 9.598792e-18
3814.480000 6.068106e-17 1.029470e-17
3817.480000 6.173856e-17 1.113516e-17
3820.480000 5.959996e-17 1.059585e-17
3823.480000 5.871268e-17 9.752533e-18
3826.480000 6.459952e-17 1.069644e-17
3829.480000 5.957442e-17 1.123756e-17
3832.480000 6.287673e-17 1.052480e-17
3835.480000 5.833125e-17 1.003136e-17
3838.480000 5.763324e-17 1.104106e-17
3841.480000 6.452390e-17 1.130669e-17
3844.480000 6.105818e-17 1.012208e-17
3847.480000 7.100755e-17 9.913431e-18
3850.480000 7.553379e-17 1.117905e-17
3853.480000 7.549901e-17 1.125803e-17
3856.480000 6.813013e-17 9.789928e-18
3859.480000 7.387406e-17 9.830754e-18
3862.480000 7.387636e-17 1.104907e-17
3865.480000 6.821410e-17 1.083434e-17
3868.480000 6.286833e-17 9.487581e-18
3871.480000 6.607383e-17 9.678307e-18
3874.480000 8.108252e-17 1.074109e-17
3877.480000 8.768487e-17 1.054118e-17
3880.480000 7.671667e-17 9.420635e-18
3883.480000 6.670378e-17 9.750912e-18
3886.480000 7.194697e-17 1.045765e-17
3889.480000 9.168478e-17 9.965008e-18
3892.480000 8.339813e-17 9.173723e-18
3895.480000 8.623035e-17 9.965342e-18
3898.480000 8.641706e-17 1.049545e-17
3901.480000 9.196474e-17 9.779479e-18
3904.480000 7.922993e-17 9.118074e-18
3907.480000 6.276457e-17 9.962872e-18
3910.480000 5.815281e-17 1.028786e-17
3913.480000 7.110829e-17 9.497187e-18
3916.480000 6.918468e-17 9.054251e-18
3919.480000 7.482324e-17 1.018263e-17
3922.480000 7.790595e-17 1.021059e-17
3925.480000 7.099120e-17 8.947053e-18
3928.480000 7.796246e-17 8.884078e-18
3931.480000 8.872493e-17 1.011084e-17
3934.480000 7.554847e-17 9.834961e-18
3937.480000 7.356496e-17 8.614485e-18
3940.480000 7.939895e-17 8.929668e-18
3943.480000 8.250950e-17 1.000235e-17
3946.480000 7.822836e-17 9.739871e-18
3949.480000 8.746302e-17 8.829838e-18
3952.480000 8.474203e-17 9.184327e-18
3955.480000 6.099204e-17 9.786254e-18
3958.480000 5.430328e-17 9.279536e-18
3961.480000 6.628195e-17 8.606773e-18
3964.480000 6.799477e-17 9.281740e-18
3967.480000 7.319411e-17 9.905608e-18
3970.480000 7.112165e-17 9.161784e-18
3973.480000 6.583023e-17 8.540127e-18
3976.480000 6.688100e-17 9.604143e-18
3979.480000 6.901156e-17 1.000431e-17
3982.480000 6.814302e-17 9.078353e-18
3985.480000 6.667086e-17 8.690676e-18
3988.480000 5.930492e-17 9.621554e-18
3991.480000 5.572012e-17 9.698158e-18
3994.480000 6.192415e-17 8.609944e-18
3997.480000 5.979863e-17 8.366136e-18
4000.480000 5.757225e-17 9.514026e-18
4003.480000 5.026023e-17 9.446113e-18
4006.480000 5.205920e-17 8.280549e-18
4009.480000 5.540911e-17 8.429935e-18
4012.480000 4.417584e-17 9.350585e-18
4015.480000 4.997670e-17 9.229991e-18
4018.480000 5.382262e-17 8.244365e-18
4021.480000 4.489275e-17 8.482348e-18
4024.480000 4.751963e-17 9.235798e-18
4027.480000 5.833662e-17 8.958558e-18
4030.480000 6.212816e-17 8.239175e-18
4033.480000 6.092004e-17 8.796010e-18
